date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:20:38	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:38%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/1-1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/1-1.jpg	(from https://keshilliveterinar.com/kursi-i-2-i-farmacise-shtator-tetor-2018/)
17:20:39	16320/16320	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:01:07%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/2-1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/2-1.jpg	(from https://keshilliveterinar.com/kursi-i-2-i-farmacise-shtator-tetor-2018/)
17:20:39	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:39%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_491/https://keshilliveterinar.com/wp-content/uploads/2019/06/2-1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_491/https_/keshilliveterinar.com/wp-content/uploads/2019/06/2-1.jpg	(from https://keshilliveterinar.com/kursi-i-2-i-farmacise-shtator-tetor-2018/)
17:20:40	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:39%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/2-1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/2-1.jpg	(from https://keshilliveterinar.com/kursi-i-2-i-farmacise-shtator-tetor-2018/)
17:20:41	23207/23207	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:01:08%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/3-1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/3-1.jpg	(from https://keshilliveterinar.com/kursi-i-2-i-farmacise-shtator-tetor-2018/)
17:20:41	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:40%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_572/https://keshilliveterinar.com/wp-content/uploads/2019/06/3-1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_572/https_/keshilliveterinar.com/wp-content/uploads/2019/06/3-1.jpg	(from https://keshilliveterinar.com/kursi-i-2-i-farmacise-shtator-tetor-2018/)
17:20:41	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:41%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/3-1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/3-1.jpg	(from https://keshilliveterinar.com/kursi-i-2-i-farmacise-shtator-tetor-2018/)
17:20:42	27956/27956	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:01:09%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/4-1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/4-1.jpg	(from https://keshilliveterinar.com/kursi-i-2-i-farmacise-shtator-tetor-2018/)
17:20:42	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:42%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_496/https://keshilliveterinar.com/wp-content/uploads/2019/06/4-1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_496/https_/keshilliveterinar.com/wp-content/uploads/2019/06/4-1.jpg	(from https://keshilliveterinar.com/kursi-i-2-i-farmacise-shtator-tetor-2018/)
17:20:43	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:42%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/4-1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/4-1.jpg	(from https://keshilliveterinar.com/kursi-i-2-i-farmacise-shtator-tetor-2018/)
17:20:44	22162/22162	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:01:09%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/5-1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/5-1.jpg	(from https://keshilliveterinar.com/kursi-i-2-i-farmacise-shtator-tetor-2018/)
17:20:44	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:43%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_476/https://keshilliveterinar.com/wp-content/uploads/2019/06/5-1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_476/https_/keshilliveterinar.com/wp-content/uploads/2019/06/5-1.jpg	(from https://keshilliveterinar.com/kursi-i-2-i-farmacise-shtator-tetor-2018/)
17:20:44	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:44%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/5-1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/5-1.jpg	(from https://keshilliveterinar.com/kursi-i-2-i-farmacise-shtator-tetor-2018/)
17:20:46	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:45%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_601/https://keshilliveterinar.com/wp-content/uploads/2019/06/6-1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_601/https_/keshilliveterinar.com/wp-content/uploads/2019/06/6-1.jpg	(from https://keshilliveterinar.com/kursi-i-2-i-farmacise-shtator-tetor-2018/)
17:20:46	32575/32575	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:01:10%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/6-1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/6-1.jpg	(from https://keshilliveterinar.com/kursi-i-2-i-farmacise-shtator-tetor-2018/)
17:20:46	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:45%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/6-1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/6-1.jpg	(from https://keshilliveterinar.com/kursi-i-2-i-farmacise-shtator-tetor-2018/)
17:20:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:20:46%20GMT	https://keshilliveterinar.com/?p=219	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/index50f6.html	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:47	2364/2364	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:20:46%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Ftrajnimet-vjetor-qershor-2018%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embedfd03.json	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:47	764/764	---MC-	200	added ('OK')	application/rss+xml	etag:%2286bc61a6c598575826bcdedf60d4b71b%22	https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/feed/	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/trajnimet-vjetor-qershor-2018/feed/index.html	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:48	2456/2456	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:20:48%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Ftrajnimet-vjetor-qershor-2018%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embedc319	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:48	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:48%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:49	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.b0.delayed	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:50	20171/20171	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:06:11%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/1-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/1-2.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:50	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:49%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_487/https://keshilliveterinar.com/wp-content/uploads/2019/06/1-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_487/https_/keshilliveterinar.com/wp-content/uploads/2019/06/1-2.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:50	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:49%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/1-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/1-2.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:51	21472/21472	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:06:12%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/2-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/2-2.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:51	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:50%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_386/https://keshilliveterinar.com/wp-content/uploads/2019/06/2-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_386/https_/keshilliveterinar.com/wp-content/uploads/2019/06/2-2.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:51	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:51%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/2-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/2-2.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:52	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:52%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_562/https://keshilliveterinar.com/wp-content/uploads/2019/06/3-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_562/https_/keshilliveterinar.com/wp-content/uploads/2019/06/3-2.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:53	34972/34972	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:06:13%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/3-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/3-2.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:53	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:52%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/3-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/3-2.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:54	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:53%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_512/https://keshilliveterinar.com/wp-content/uploads/2019/06/4-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_512/https_/keshilliveterinar.com/wp-content/uploads/2019/06/4-2.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:54	34894/34894	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:06:14%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/4-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/4-2.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:54	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:53%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/4-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/4-2.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:55	20461/20461	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:06:15%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/5-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/5-2.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:55	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:55%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_386/https://keshilliveterinar.com/wp-content/uploads/2019/06/5-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_386/https_/keshilliveterinar.com/wp-content/uploads/2019/06/5-2.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:55	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:55%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/5-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/5-2.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:57	18400/18400	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:06:16%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/6-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/6-2.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:57	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:56%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_341/https://keshilliveterinar.com/wp-content/uploads/2019/06/6-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_341/https_/keshilliveterinar.com/wp-content/uploads/2019/06/6-2.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:57	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:56%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/6-2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/6-2.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:58	21718/21718	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:06:17%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/7-1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/7-1.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:58	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:57%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_443/https://keshilliveterinar.com/wp-content/uploads/2019/06/7-1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_443/https_/keshilliveterinar.com/wp-content/uploads/2019/06/7-1.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:58	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:58%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/7-1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/7-1.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:59	18987/18987	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:06:18%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/8.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/8.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:20:59	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:59%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_445/https://keshilliveterinar.com/wp-content/uploads/2019/06/8.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_445/https_/keshilliveterinar.com/wp-content/uploads/2019/06/8.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:21:00	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:20:59%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/8.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/8.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:21:01	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:21:00%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img/https://keshilliveterinar.com/wp-content/uploads/2019/06/11-1-768x1024.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img/https_/keshilliveterinar.com/wp-content/uploads/2019/06/11-1-768x1024.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:21:01	52534/52534	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:06:20%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/11-1-768x1024.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/11-1-768x1024.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:21:01	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:21:00%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/11-1-768x1024.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/11-1-768x1024.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:21:02	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:21:02%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img/https://keshilliveterinar.com/wp-content/uploads/2019/06/22-1-768x1024.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img/https_/keshilliveterinar.com/wp-content/uploads/2019/06/22-1-768x1024.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:21:02	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:21:02%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/22-1-768x1024.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/22-1-768x1024.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
17:21:03	56894/56894	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:06:22%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/22-1-768x1024.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/22-1-768x1024.jpg	(from https://keshilliveterinar.com/trajnimet-vjetor-qershor-2018/)
